   4.3953500e+04   8.1257500e+04   4.0300000e+02
   4.4153500e+04   8.1257500e+04   4.0300000e+02
   4.4353500e+04   8.1257500e+04   4.0300000e+02
   4.4553500e+04   8.1257500e+04   4.0300000e+02
   4.4753500e+04   8.1257500e+04   4.0300000e+02
   4.4953500e+04   8.1257500e+04   4.0300000e+02
   4.5153500e+04   8.1257500e+04   4.0300000e+02
   4.3553500e+04   8.0737500e+04   4.2300000e+02
   4.3753500e+04   8.0737500e+04   4.2300000e+02
   4.3953500e+04   8.0737500e+04   4.2300000e+02
   4.4153500e+04   8.0737500e+04   4.2300000e+02
   4.4353500e+04   8.0737500e+04   4.2300000e+02
   4.4553500e+04   8.0737500e+04   4.2300000e+02
   4.4753500e+04   8.0737500e+04   4.2300000e+02
   4.4953500e+04   8.0737500e+04   4.2300000e+02
   4.5153500e+04   8.0737500e+04   4.2300000e+02
   4.3553500e+04   8.0777500e+04   4.2300000e+02
   4.3753500e+04   8.0777500e+04   4.2300000e+02
   4.3953500e+04   8.0777500e+04   4.2300000e+02
   4.4153500e+04   8.0777500e+04   4.2300000e+02
   4.4353500e+04   8.0777500e+04   4.2300000e+02
   4.4553500e+04   8.0777500e+04   4.2300000e+02
   4.4753500e+04   8.0777500e+04   4.2300000e+02
   4.4953500e+04   8.0777500e+04   4.2300000e+02
   4.5153500e+04   8.0777500e+04   4.2300000e+02
   4.3553500e+04   8.0817500e+04   4.2300000e+02
   4.3753500e+04   8.0817500e+04   4.2300000e+02
   4.3953500e+04   8.0817500e+04   4.2300000e+02
   4.4153500e+04   8.0817500e+04   4.2300000e+02
   4.4353500e+04   8.0817500e+04   4.2300000e+02
   4.4553500e+04   8.0817500e+04   4.2300000e+02
   4.4753500e+04   8.0817500e+04   4.2300000e+02
   4.4953500e+04   8.0817500e+04   4.2300000e+02
   4.5153500e+04   8.0817500e+04   4.2300000e+02
   4.3553500e+04   8.0857500e+04   4.2300000e+02
   4.3753500e+04   8.0857500e+04   4.2300000e+02
   4.3953500e+04   8.0857500e+04   4.2300000e+02
   4.4153500e+04   8.0857500e+04   4.2300000e+02
   4.4353500e+04   8.0857500e+04   4.2300000e+02
   4.4553500e+04   8.0857500e+04   4.2300000e+02
   4.4753500e+04   8.0857500e+04   4.2300000e+02
   4.4953500e+04   8.0857500e+04   4.2300000e+02
   4.5153500e+04   8.0857500e+04   4.2300000e+02
   4.3553500e+04   8.0897500e+04   4.2300000e+02
   4.3753500e+04   8.0897500e+04   4.2300000e+02
   4.3953500e+04   8.0897500e+04   4.2300000e+02
   4.4153500e+04   8.0897500e+04   4.2300000e+02
   4.4353500e+04   8.0897500e+04   4.2300000e+02
   4.4553500e+04   8.0897500e+04   4.2300000e+02
   4.4753500e+04   8.0897500e+04   4.2300000e+02
   4.4953500e+04   8.0897500e+04   4.2300000e+02
   4.5153500e+04   8.0897500e+04   4.2300000e+02
   4.3553500e+04   8.0937500e+04   4.2300000e+02
   4.3753500e+04   8.0937500e+04   4.2300000e+02
   4.3953500e+04   8.0937500e+04   4.2300000e+02
   4.4153500e+04   8.0937500e+04   4.2300000e+02
   4.4353500e+04   8.0937500e+04   4.2300000e+02
   4.4553500e+04   8.0937500e+04   4.2300000e+02
   4.4753500e+04   8.0937500e+04   4.2300000e+02
   4.4953500e+04   8.0937500e+04   4.2300000e+02
   4.5153500e+04   8.0937500e+04   4.2300000e+02
   4.3553500e+04   8.0977500e+04   4.2300000e+02
   4.3753500e+04   8.0977500e+04   4.2300000e+02
   4.3953500e+04   8.0977500e+04   4.2300000e+02
   4.4153500e+04   8.0977500e+04   4.2300000e+02
   4.4353500e+04   8.0977500e+04   4.2300000e+02
   4.4553500e+04   8.0977500e+04   4.2300000e+02
   4.4753500e+04   8.0977500e+04   4.2300000e+02
   4.4953500e+04   8.0977500e+04   4.2300000e+02
   4.5153500e+04   8.0977500e+04   4.2300000e+02
   4.3553500e+04   8.1017500e+04   4.2300000e+02
   4.3753500e+04   8.1017500e+04   4.2300000e+02
   4.3953500e+04   8.1017500e+04   4.2300000e+02
   4.4153500e+04   8.1017500e+04   4.2300000e+02
   4.4353500e+04   8.1017500e+04   4.2300000e+02
   4.4553500e+04   8.1017500e+04   4.2300000e+02
   4.4753500e+04   8.1017500e+04   4.2300000e+02
   4.4953500e+04   8.1017500e+04   4.2300000e+02
   4.5153500e+04   8.1017500e+04   4.2300000e+02
   4.3553500e+04   8.1057500e+04   4.2300000e+02
   4.3753500e+04   8.1057500e+04   4.2300000e+02
   4.3953500e+04   8.1057500e+04   4.2300000e+02
   4.4153500e+04   8.1057500e+04   4.2300000e+02
   4.4353500e+04   8.1057500e+04   4.2300000e+02
   4.4553500e+04   8.1057500e+04   4.2300000e+02
   4.4753500e+04   8.1057500e+04   4.2300000e+02
   4.4953500e+04   8.1057500e+04   4.2300000e+02
   4.5153500e+04   8.1057500e+04   4.2300000e+02
   4.3553500e+04   8.1097500e+04   4.2300000e+02
   4.3753500e+04   8.1097500e+04   4.2300000e+02
   4.3953500e+04   8.1097500e+04   4.2300000e+02
   4.4153500e+04   8.1097500e+04   4.2300000e+02
   4.4353500e+04   8.1097500e+04   4.2300000e+02
   4.4553500e+04   8.1097500e+04   4.2300000e+02
   4.4753500e+04   8.1097500e+04   4.2300000e+02
   4.4953500e+04   8.1097500e+04   4.2300000e+02
   4.5153500e+04   8.1097500e+04   4.2300000e+02
   4.3553500e+04   8.1137500e+04   4.2300000e+02
   4.3753500e+04   8.1137500e+04   4.2300000e+02
   4.3953500e+04   8.1137500e+04   4.2300000e+02
   4.4153500e+04   8.1137500e+04   4.2300000e+02
   4.4353500e+04   8.1137500e+04   4.2300000e+02
   4.4553500e+04   8.1137500e+04   4.2300000e+02
   4.4753500e+04   8.1137500e+04   4.2300000e+02
   4.4953500e+04   8.1137500e+04   4.2300000e+02
   4.5153500e+04   8.1137500e+04   4.2300000e+02
   4.3553500e+04   8.1177500e+04   4.2300000e+02
   4.3753500e+04   8.1177500e+04   4.2300000e+02
   4.3953500e+04   8.1177500e+04   4.2300000e+02
   4.4153500e+04   8.1177500e+04   4.2300000e+02
   4.4353500e+04   8.1177500e+04   4.2300000e+02
   4.4553500e+04   8.1177500e+04   4.2300000e+02
   4.4753500e+04   8.1177500e+04   4.2300000e+02
   4.4953500e+04   8.1177500e+04   4.2300000e+02
   4.5153500e+04   8.1177500e+04   4.2300000e+02
   4.3553500e+04   8.1217500e+04   4.2300000e+02
   4.3753500e+04   8.1217500e+04   4.2300000e+02
   4.3953500e+04   8.1217500e+04   4.2300000e+02
   4.4153500e+04   8.1217500e+04   4.2300000e+02
   4.4353500e+04   8.1217500e+04   4.2300000e+02
   4.4553500e+04   8.1217500e+04   4.2300000e+02
   4.4753500e+04   8.1217500e+04   4.2300000e+02
   4.4953500e+04   8.1217500e+04   4.2300000e+02
   4.5153500e+04   8.1217500e+04   4.2300000e+02
   4.3553500e+04   8.1257500e+04   4.2300000e+02
   4.3753500e+04   8.1257500e+04   4.2300000e+02
   4.3953500e+04   8.1257500e+04   4.2300000e+02
   4.4153500e+04   8.1257500e+04   4.2300000e+02
   4.4353500e+04   8.1257500e+04   4.2300000e+02
   4.4553500e+04   8.1257500e+04   4.2300000e+02
   4.4753500e+04   8.1257500e+04   4.2300000e+02
   4.4953500e+04   8.1257500e+04   4.2300000e+02
   4.5153500e+04   8.1257500e+04   4.2300000e+02
   4.3553500e+04   8.0737500e+04   4.4300000e+02
   4.3753500e+04   8.0737500e+04   4.4300000e+02
   4.3953500e+04   8.0737500e+04   4.4300000e+02
   4.4153500e+04   8.0737500e+04   4.4300000e+02
   4.4353500e+04   8.0737500e+04   4.4300000e+02
   4.4553500e+04   8.0737500e+04   4.4300000e+02
   4.4753500e+04   8.0737500e+04   4.4300000e+02
   4.4953500e+04   8.0737500e+04   4.4300000e+02
   4.5153500e+04   8.0737500e+04   4.4300000e+02
   4.3553500e+04   8.0777500e+04   4.4300000e+02
   4.3753500e+04   8.0777500e+04   4.4300000e+02
   4.3953500e+04   8.0777500e+04   4.4300000e+02
   4.4153500e+04   8.0777500e+04   4.4300000e+02
   4.4353500e+04   8.0777500e+04   4.4300000e+02
   4.4553500e+04   8.0777500e+04   4.4300000e+02
   4.4753500e+04   8.0777500e+04   4.4300000e+02
   4.4953500e+04   8.0777500e+04   4.4300000e+02
   4.5153500e+04   8.0777500e+04   4.4300000e+02
   4.3553500e+04   8.0817500e+04   4.4300000e+02
   4.3753500e+04   8.0817500e+04   4.4300000e+02
   4.3953500e+04   8.0817500e+04   4.4300000e+02
   4.4153500e+04   8.0817500e+04   4.4300000e+02
   4.4353500e+04   8.0817500e+04   4.4300000e+02
   4.4553500e+04   8.0817500e+04   4.4300000e+02
   4.4753500e+04   8.0817500e+04   4.4300000e+02
   4.4953500e+04   8.0817500e+04   4.4300000e+02
   4.5153500e+04   8.0817500e+04   4.4300000e+02
   4.3553500e+04   8.0857500e+04   4.4300000e+02
   4.3753500e+04   8.0857500e+04   4.4300000e+02
   4.3953500e+04   8.0857500e+04   4.4300000e+02
   4.4153500e+04   8.0857500e+04   4.4300000e+02
   4.4353500e+04   8.0857500e+04   4.4300000e+02
   4.4553500e+04   8.0857500e+04   4.4300000e+02
   4.4753500e+04   8.0857500e+04   4.4300000e+02
   4.4953500e+04   8.0857500e+04   4.4300000e+02
   4.5153500e+04   8.0857500e+04   4.4300000e+02
   4.3553500e+04   8.0897500e+04   4.4300000e+02
   4.3753500e+04   8.0897500e+04   4.4300000e+02
   4.3953500e+04   8.0897500e+04   4.4300000e+02
   4.4153500e+04   8.0897500e+04   4.4300000e+02
   4.4353500e+04   8.0897500e+04   4.4300000e+02
   4.4553500e+04   8.0897500e+04   4.4300000e+02
   4.4753500e+04   8.0897500e+04   4.4300000e+02
   4.4953500e+04   8.0897500e+04   4.4300000e+02
   4.5153500e+04   8.0897500e+04   4.4300000e+02
   4.3553500e+04   8.0937500e+04   4.4300000e+02
   4.3753500e+04   8.0937500e+04   4.4300000e+02
   4.3953500e+04   8.0937500e+04   4.4300000e+02
   4.4153500e+04   8.0937500e+04   4.4300000e+02
   4.4353500e+04   8.0937500e+04   4.4300000e+02
   4.4553500e+04   8.0937500e+04   4.4300000e+02
   4.4753500e+04   8.0937500e+04   4.4300000e+02
   4.4953500e+04   8.0937500e+04   4.4300000e+02
   4.5153500e+04   8.0937500e+04   4.4300000e+02
   4.3553500e+04   8.0977500e+04   4.4300000e+02
   4.3753500e+04   8.0977500e+04   4.4300000e+02
   4.3953500e+04   8.0977500e+04   4.4300000e+02
   4.4153500e+04   8.0977500e+04   4.4300000e+02
   4.4353500e+04   8.0977500e+04   4.4300000e+02
   4.4553500e+04   8.0977500e+04   4.4300000e+02
   4.4753500e+04   8.0977500e+04   4.4300000e+02
   4.4953500e+04   8.0977500e+04   4.4300000e+02
   4.5153500e+04   8.0977500e+04   4.4300000e+02
   4.3553500e+04   8.1017500e+04   4.4300000e+02
   4.3753500e+04   8.1017500e+04   4.4300000e+02
   4.3953500e+04   8.1017500e+04   4.4300000e+02
   4.4153500e+04   8.1017500e+04   4.4300000e+02
   4.4353500e+04   8.1017500e+04   4.4300000e+02
   4.4553500e+04   8.1017500e+04   4.4300000e+02
   4.4753500e+04   8.1017500e+04   4.4300000e+02
   4.4953500e+04   8.1017500e+04   4.4300000e+02
   4.5153500e+04   8.1017500e+04   4.4300000e+02
   4.3553500e+04   8.1057500e+04   4.4300000e+02
   4.3753500e+04   8.1057500e+04   4.4300000e+02
   4.3953500e+04   8.1057500e+04   4.4300000e+02
   4.4153500e+04   8.1057500e+04   4.4300000e+02
   4.4353500e+04   8.1057500e+04   4.4300000e+02
   4.4553500e+04   8.1057500e+04   4.4300000e+02
   4.4753500e+04   8.1057500e+04   4.4300000e+02
   4.4953500e+04   8.1057500e+04   4.4300000e+02
   4.5153500e+04   8.1057500e+04   4.4300000e+02
   4.3553500e+04   8.1097500e+04   4.4300000e+02
   4.3753500e+04   8.1097500e+04   4.4300000e+02
   4.3953500e+04   8.1097500e+04   4.4300000e+02
   4.4153500e+04   8.1097500e+04   4.4300000e+02
   4.4353500e+04   8.1097500e+04   4.4300000e+02
   4.4553500e+04   8.1097500e+04   4.4300000e+02
   4.4753500e+04   8.1097500e+04   4.4300000e+02
   4.4953500e+04   8.1097500e+04   4.4300000e+02
   4.5153500e+04   8.1097500e+04   4.4300000e+02
   4.3553500e+04   8.1137500e+04   4.4300000e+02
   4.3753500e+04   8.1137500e+04   4.4300000e+02
   4.3953500e+04   8.1137500e+04   4.4300000e+02
   4.4153500e+04   8.1137500e+04   4.4300000e+02
   4.4353500e+04   8.1137500e+04   4.4300000e+02
   4.4553500e+04   8.1137500e+04   4.4300000e+02
   4.4753500e+04   8.1137500e+04   4.4300000e+02
   4.4953500e+04   8.1137500e+04   4.4300000e+02
   4.5153500e+04   8.1137500e+04   4.4300000e+02
   4.3553500e+04   8.1177500e+04   4.4300000e+02
   4.3753500e+04   8.1177500e+04   4.4300000e+02
   4.3953500e+04   8.1177500e+04   4.4300000e+02
   4.4153500e+04   8.1177500e+04   4.4300000e+02
   4.4353500e+04   8.1177500e+04   4.4300000e+02
   4.4553500e+04   8.1177500e+04   4.4300000e+02
   4.4753500e+04   8.1177500e+04   4.4300000e+02
   4.4953500e+04   8.1177500e+04   4.4300000e+02
   4.5153500e+04   8.1177500e+04   4.4300000e+02
   4.3553500e+04   8.1217500e+04   4.4300000e+02
   4.3753500e+04   8.1217500e+04   4.4300000e+02
   4.3953500e+04   8.1217500e+04   4.4300000e+02
   4.4153500e+04   8.1217500e+04   4.4300000e+02
   4.4353500e+04   8.1217500e+04   4.4300000e+02
   4.4553500e+04   8.1217500e+04   4.4300000e+02
   4.4753500e+04   8.1217500e+04   4.4300000e+02
   4.4953500e+04   8.1217500e+04   4.4300000e+02
   4.5153500e+04   8.1217500e+04   4.4300000e+02
   4.3553500e+04   8.1257500e+04   4.4300000e+02
   4.3753500e+04   8.1257500e+04   4.4300000e+02
   4.3953500e+04   8.1257500e+04   4.4300000e+02
   4.4153500e+04   8.1257500e+04   4.4300000e+02
   4.4353500e+04   8.1257500e+04   4.4300000e+02
   4.4553500e+04   8.1257500e+04   4.4300000e+02
   4.4753500e+04   8.1257500e+04   4.4300000e+02
   4.4953500e+04   8.1257500e+04   4.4300000e+02
   4.5153500e+04   8.1257500e+04   4.4300000e+02
   4.3553500e+04   8.0737500e+04   4.6300000e+02
   4.3753500e+04   8.0737500e+04   4.6300000e+02
   4.3953500e+04   8.0737500e+04   4.6300000e+02
   4.4153500e+04   8.0737500e+04   4.6300000e+02
   4.4353500e+04   8.0737500e+04   4.6300000e+02
   4.4553500e+04   8.0737500e+04   4.6300000e+02
   4.4753500e+04   8.0737500e+04   4.6300000e+02
   4.4953500e+04   8.0737500e+04   4.6300000e+02
   4.5153500e+04   8.0737500e+04   4.6300000e+02
   4.3553500e+04   8.0777500e+04   4.6300000e+02
   4.3753500e+04   8.0777500e+04   4.6300000e+02
   4.3953500e+04   8.0777500e+04   4.6300000e+02
   4.4153500e+04   8.0777500e+04   4.6300000e+02
   4.4353500e+04   8.0777500e+04   4.6300000e+02
   4.4553500e+04   8.0777500e+04   4.6300000e+02
   4.4753500e+04   8.0777500e+04   4.6300000e+02
   4.4953500e+04   8.0777500e+04   4.6300000e+02
   4.5153500e+04   8.0777500e+04   4.6300000e+02
   4.3553500e+04   8.0817500e+04   4.6300000e+02
   4.3753500e+04   8.0817500e+04   4.6300000e+02
   4.3953500e+04   8.0817500e+04   4.6300000e+02
   4.4153500e+04   8.0817500e+04   4.6300000e+02
   4.4353500e+04   8.0817500e+04   4.6300000e+02
   4.4553500e+04   8.0817500e+04   4.6300000e+02
   4.4753500e+04   8.0817500e+04   4.6300000e+02
   4.4953500e+04   8.0817500e+04   4.6300000e+02
   4.5153500e+04   8.0817500e+04   4.6300000e+02
   4.3553500e+04   8.0857500e+04   4.6300000e+02
   4.3753500e+04   8.0857500e+04   4.6300000e+02
   4.3953500e+04   8.0857500e+04   4.6300000e+02
   4.4153500e+04   8.0857500e+04   4.6300000e+02
   4.4353500e+04   8.0857500e+04   4.6300000e+02
   4.4553500e+04   8.0857500e+04   4.6300000e+02
   4.4753500e+04   8.0857500e+04   4.6300000e+02
   4.4953500e+04   8.0857500e+04   4.6300000e+02
   4.5153500e+04   8.0857500e+04   4.6300000e+02
   4.3553500e+04   8.0897500e+04   4.6300000e+02
   4.3753500e+04   8.0897500e+04   4.6300000e+02
   4.3953500e+04   8.0897500e+04   4.6300000e+02
   4.4153500e+04   8.0897500e+04   4.6300000e+02
   4.4353500e+04   8.0897500e+04   4.6300000e+02
   4.4553500e+04   8.0897500e+04   4.6300000e+02
   4.4753500e+04   8.0897500e+04   4.6300000e+02
   4.4953500e+04   8.0897500e+04   4.6300000e+02
   4.5153500e+04   8.0897500e+04   4.6300000e+02
   4.3553500e+04   8.0937500e+04   4.6300000e+02
   4.3753500e+04   8.0937500e+04   4.6300000e+02
   4.3953500e+04   8.0937500e+04   4.6300000e+02
   4.4153500e+04   8.0937500e+04   4.6300000e+02
   4.4353500e+04   8.0937500e+04   4.6300000e+02
   4.4553500e+04   8.0937500e+04   4.6300000e+02
   4.4753500e+04   8.0937500e+04   4.6300000e+02
   4.4953500e+04   8.0937500e+04   4.6300000e+02
   4.5153500e+04   8.0937500e+04   4.6300000e+02
   4.3553500e+04   8.0977500e+04   4.6300000e+02
   4.3753500e+04   8.0977500e+04   4.6300000e+02
   4.3953500e+04   8.0977500e+04   4.6300000e+02
   4.4153500e+04   8.0977500e+04   4.6300000e+02
   4.4353500e+04   8.0977500e+04   4.6300000e+02
   4.4553500e+04   8.0977500e+04   4.6300000e+02
   4.4753500e+04   8.0977500e+04   4.6300000e+02
   4.4953500e+04   8.0977500e+04   4.6300000e+02
   4.5153500e+04   8.0977500e+04   4.6300000e+02
   4.3553500e+04   8.1017500e+04   4.6300000e+02
   4.3753500e+04   8.1017500e+04   4.6300000e+02
   4.3953500e+04   8.1017500e+04   4.6300000e+02
   4.4153500e+04   8.1017500e+04   4.6300000e+02
   4.4353500e+04   8.1017500e+04   4.6300000e+02
   4.4553500e+04   8.1017500e+04   4.6300000e+02
   4.4753500e+04   8.1017500e+04   4.6300000e+02
   4.4953500e+04   8.1017500e+04   4.6300000e+02
   4.5153500e+04   8.1017500e+04   4.6300000e+02
   4.3553500e+04   8.1057500e+04   4.6300000e+02
   4.3753500e+04   8.1057500e+04   4.6300000e+02
   4.3953500e+04   8.1057500e+04   4.6300000e+02
   4.4153500e+04   8.1057500e+04   4.6300000e+02
   4.4353500e+04   8.1057500e+04   4.6300000e+02
   4.4553500e+04   8.1057500e+04   4.6300000e+02
   4.4753500e+04   8.1057500e+04   4.6300000e+02
   4.4953500e+04   8.1057500e+04   4.6300000e+02
   4.5153500e+04   8.1057500e+04   4.6300000e+02
   4.3553500e+04   8.1097500e+04   4.6300000e+02
   4.3753500e+04   8.1097500e+04   4.6300000e+02
   4.3953500e+04   8.1097500e+04   4.6300000e+02
   4.4153500e+04   8.1097500e+04   4.6300000e+02
   4.4353500e+04   8.1097500e+04   4.6300000e+02
   4.4553500e+04   8.1097500e+04   4.6300000e+02
   4.4753500e+04   8.1097500e+04   4.6300000e+02
   4.4953500e+04   8.1097500e+04   4.6300000e+02
   4.5153500e+04   8.1097500e+04   4.6300000e+02
   4.3553500e+04   8.1137500e+04   4.6300000e+02
   4.3753500e+04   8.1137500e+04   4.6300000e+02
   4.3953500e+04   8.1137500e+04   4.6300000e+02
   4.4153500e+04   8.1137500e+04   4.6300000e+02
   4.4353500e+04   8.1137500e+04   4.6300000e+02
   4.4553500e+04   8.1137500e+04   4.6300000e+02
   4.4753500e+04   8.1137500e+04   4.6300000e+02
   4.4953500e+04   8.1137500e+04   4.6300000e+02
   4.5153500e+04   8.1137500e+04   4.6300000e+02
   4.3553500e+04   8.1177500e+04   4.6300000e+02
   4.3753500e+04   8.1177500e+04   4.6300000e+02
   4.3953500e+04   8.1177500e+04   4.6300000e+02
   4.4153500e+04   8.1177500e+04   4.6300000e+02
   4.4353500e+04   8.1177500e+04   4.6300000e+02
   4.4553500e+04   8.1177500e+04   4.6300000e+02
   4.4753500e+04   8.1177500e+04   4.6300000e+02
   4.4953500e+04   8.1177500e+04   4.6300000e+02
   4.5153500e+04   8.1177500e+04   4.6300000e+02
   4.3553500e+04   8.1217500e+04   4.6300000e+02
   4.3753500e+04   8.1217500e+04   4.6300000e+02
   4.3953500e+04   8.1217500e+04   4.6300000e+02
   4.4153500e+04   8.1217500e+04   4.6300000e+02
   4.4353500e+04   8.1217500e+04   4.6300000e+02
   4.4553500e+04   8.1217500e+04   4.6300000e+02
   4.4753500e+04   8.1217500e+04   4.6300000e+02
   4.4953500e+04   8.1217500e+04   4.6300000e+02
   4.5153500e+04   8.1217500e+04   4.6300000e+02
   4.3553500e+04   8.1257500e+04   4.6300000e+02
   4.3753500e+04   8.1257500e+04   4.6300000e+02
   4.3953500e+04   8.1257500e+04   4.6300000e+02
   4.4153500e+04   8.1257500e+04   4.6300000e+02
   4.4353500e+04   8.1257500e+04   4.6300000e+02
